index,comment,n_star,date_time,label
6597,"Máy ngón trong tầm giá. Phù hợp cho học sinh. 
Nhân viên bán hàng tư vấn ok. Pin trâu",5,1/4/2020,{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
6598,"Máy note 9 pro quá ổn trong tầm giá! Pin trâu + sạc cực nhanh! Cảm ứng cực mượt và êm, cảm biến vân tay cực nhạy!",5,20/06/2020,{FEATURES#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
6599,"Máy dùng khá ổn định,sạc pin nhanh giá tốt,dùng đc một tuần chưa có dấu hiệu bất thường nhân viên tgdd huyện việt yên bắc giang nhiệt tình tư vấn khá ok cho 5 sao luôn",5,2/1/2020,{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
6600,OK trong tầm giá. Pin trâu .. lq mượt.. cam ổn.. lần đầu xài thử vivo. Nhưng mọi thứ hơn mong đợi ☺️☺️,5,11/11/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
6601,Pin 3000 Dì sài chưa đc 3 tiếng là hết rồi ý là đi điện thoạt mua mới đc 2 tháng,2,13/07/2020,{BATTERY#Negative};
6602,Mua 3 tuần rồi. Pin rất trâu máy sử dụng tốt.Điện thoại này rất hợp với người lớn tuổi.,5,15/12/2018,{BATTERY#Positive};{GENERAL#Positive};{OTHERS};
6603,"mua được 3 ngày vẫn chưa thây vấn đề gì.sài rất ok,nên mua !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",5,3/3/2020,{GENERAL#Positive};
6604,"Pin tuột hoi nhanh , mua được 2 ngày . Camera chụp khuôn mặt chưa đẹp . Mong khắc phục tình trạng này .",3,2 tuần trước,{CAMERA#Negative};{BATTERY#Negative};{OTHERS};
6605,Máy nhanh tụt pin..mở khóa vân tây thì lúc dk lúc ko...vô mạng tí lại nóng máy nữa...Tôi khuyên bạn tầm giá đó ko nên mua máy này..quá thất vọng  khi mua cái máy này....,2,11/1/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Negative};
6606,"Sản phẩm đẹp mắt, vừa tay , cấu hình ổn định, thiết kế đẹp, em đã sài 1 năm hơn nhưng vẫn xài tốt chơi game mượt tuy game cấu hình cao nhưng vẫn rất okey",5,11/10/2018,{PERFORMANCE#Positive};{DESIGN#Positive};
6607,"Pin tụt khá nhanh do HĐH quá nhiều tùy biến,ram 6GB mà chỉ khả dụng khoảng 3GB. Cảm ứng có vấn đề khi đang chạy app rồi tắt màn hình khi mở lại thì cảm ứng giảm đi độ nhạy .  Samsung bán giá 9 triệu 2 mà máy khá tệ sai lầm khi mua muốn đổi máy nhưng lỗi vặt quá nhỏ nhưng nhiều đem ra ko phát hiện ra lỗi thì lại khổ.",1,3/5/2019,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};
6608,- Mình mới mua máy xong cảm giác thao tác vuốt máy mượt và phê. Chip snap 855 quá ngon. Vân tay và nhận diện khuôn mặt ok. Và ko có gì để mà chê màn hình to nhìn sướng đã mắt cho 1 cuộc tình. :))),5,20/02/2020,{SCREEN#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};
6609,Tại sao pin iphone 7 em mới dùng được 6 ngày mà giờ em thấy trên iOS đã báo chai mất 1% rồi. Cảm giác hiệu năng pin hơi kém thì phải. Còn lại mọi thứ trên mức khá.,4,7/12/2019,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};
6610,"Dùng cx đc 5 tháng cảm thấy oke 
Đc cái máy đi mưa chống nước đc 
Chơi game cấu hình tầm chung ngon 
Cam oke trong tầm giá",4,25/03/2020,{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
6611,Mới cập nhật xong cảm ứng cứ bị đơ khó chiu. Nhanh nóng máy hơn lúc chưa cập nhật.,2,8/6/2019,{PERFORMANCE#Negative};
6612,Mua được hơn nữa năm máy phóng xa ra chụp thì vỡ ảnh nhìn rất xấu với máy thường xuyên lag,1,5 ngày trước,{CAMERA#Negative};{PERFORMANCE#Negative};
6613,Mình có bán bộ sạc Oppo Reno 2f k ạ...đt chơi game ok lắm..mua về cũng lâu chơi game thì ok,5,2/5/2020,{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
6614,"Quá tuyệt
Chơi game  quá mượt. Hình ảnh và âm thanh tốt và sống động.spen nhiều tính năng mới",5,28/08/2019,{FEATURES#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6615,"Máy ngon nhưng hơi đắt. Vân tay, nhận diện khuôn mặt khá nhanh. Hiệu năng tốt chơi game ko giật lag",5,4/2/2020,{FEATURES#Positive};{PERFORMANCE#Positive};{PRICE#Negative};{GENERAL#Positive};
6616,Nản samsung càng ngày càng tệ quảng cáo thực ngon llắm sài mún đập .............,1,31/05/2020,{SER&ACC#Negative};
6617,Phải nói là sản phẩm quá tuyệt vời với tầm giá này em này không có gì để chê cả..kể cả phần cứng lẫn phần mềm.,5,7/3/2020,{PRICE#Neutral};{GENERAL#Positive};
6618,"Mình mua đc hơn 1 năm rồi, từ 1/2016 nhưng đến nay dùng vẫn ưng ý lắm, ko lỗi vặt, mà máy rất mượt, chụp ảnh đẹp, pin khỏe,sạc nhanh vào. Chắc dùng thêm 1 năm nữa mới phải đổi máy.",5,19/07/2018,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
6619,"Mua dc gần một tháng cái cảm biến vân tay kg hoạt động, bắt sóng rất yếu nói chung muốn mất niềm tin vào joy3 rồi",1,27/04/2020,{FEATURES#Negative};
6620,Tốt lắm nhưng hơi nóng tí với lại phần thông báo quá chậm còn mấy kia thì ổn chơi game tốt mượt,5,1/6/2020,{PERFORMANCE#Neutral};{GENERAL#Positive};
6621,Kĩ thuật viên bảo sẽ gọi mà 1 ngày rồi chưa gọi.lm sao để có thể tăng được độ nhạy lên cho máy realme 5i máy của em không có tính năng cao,2,26/05/2020,{FEATURES#Negative};{SER&ACC#Negative};
6622,"Sao e đang nhâp k vao dk fb vay ,,nich nay e moi tao hqua ah mong a chi giup e up cmnd lên cung dk no cu kêu la k co mang",3,31/01/2018,{FEATURES#Negative};{OTHERS};
6623,Chức năng ok camera tốt lướt mướt ok nói chung mọi thứ good. Nhưng bin nhanh xuống lắm.,4,2/4/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
6624,"Sản phẩm cực kì chất lượng. Cầm rất thoải mái, pin sạc thì 50,55 phút là đầy luôn mà dùng hơn 1 ngày. Ảnh thì khỏi bàn luôn. Chụp chân dug màu AI quá đẳng cấp và nổi bật.",5,2 tuần trước,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};{GENERAL#Positive};
6625,OK về sản phẩm VN mong sản phẩm VN đi xa tới các nước bạn 5 sao cho tất cả tam giá ổn cho tất cả game thủ,5,29/02/2020,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
6626,"pin trâu tác vụ cơ bản nghe,gọi,fb,yt được 8h, đáng mua trong tầm giá, lúc mua vể còn bản cập nhật cũ pin tuột khá nhanh nhưng xiaomi đã ra bản mới fix lỗi cập nhật, trong mục camera lại được bật nhanh chế độ 48mp khỏi phải vào chế độ pro, mic thu âm hơi tệ, loa to",5,1/5/2019,{FEATURES#Neutral};{BATTERY#Neutral};{PRICE#Neutral};{GENERAL#Positive};
6627,"sản phẩm tốt mặc dù đã ra mắt hơn 4 năm, 32GB đủ dùng, pin ngày sạc 2 lần. ios còn lỗi tình trang pin báo sai, cứ tụt dần đều mỗi ngày 1%, bó tay",4,16/05/2020,{FEATURES#Negative};{BATTERY#Negative};{STORAGE#Neutral};{GENERAL#Positive};
6628,ram 4G hơi chán. được cái pin trâu. Chụp ảnh buổi tối kém. Nói chung trong tầm giá thì mua A50 ram 6g chắc mượt hơn nhiều,3,23/09/2019,{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{PRICE#Neutral};
6629,"Sóng đt, 4G và wifi hơi kém..pin trâu...chơi game lướt wed dc 1 ngày ok...vân tay 1 chạm...cấu hình chơi game ổn...nói chung trong tầm giá này thì k thể chê quá được...vì tiền nào của đấy...bác nào chê quá thì cứ mua dòng cao cấp mà dùng r đánh giá nhé...",3,21/03/2020,{FEATURES#Negative};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Neutral};
6630,"Máy tốt, nhìn đẹp... Nhưng có điều camera hơi lồi, sợ trầy lắm luôn á. Để cặp loa ở mặt dưới nhưng chỉ có 1 bên là phát được, bên còn lại để trưng chơi. Nhân viên rất nhiệt tình nhưng có điều hôm sinh nhật Thế Giới Di Động hơi đông, nhân viên dán màng hình bao xấu luôn, tuột còn 4 sao nhá...",4,15/07/2019,{DESIGN#Neutral};{GENERAL#Positive};{SER&ACC#Neutral};
6631,"Chỉ có 3 sao, sản phẩm samsung ngày càng tệ. Hay tại ráp tại VN nên nó vậy. chuyển qua dòng khác",3,29/05/2020,{SER&ACC#Negative};
6632,"Máy thiết kế đẹp, sang trọng, hiệu năng tốt, mạnh mẽ. Nhưng xài ko dám mạnh tay cưng như trứng vì sợ tróc sơn",4,9/4/2019,{PERFORMANCE#Positive};{DESIGN#Positive};{OTHERS};
6633,"Khuyên ai định mua thì hãy dừng lại đừng như minh. Thất vọng quá , cảm biến vân tay thì chan 10 lần ko dc 1 . 100 lần chắc dc 1 tới 2 lần cán qua",1,28/05/2020,{FEATURES#Negative};{GENERAL#Negative};
6634,Tất cả ổn có điều là chơi liên quân sẽ lâu lâu bị out. Lâu lâu bị lỗi camera nữa,3,29/05/2020,{CAMERA#Negative};{PERFORMANCE#Negative};
6635,Máy thiết kế đẹp màu sắc khá trang nhã. Mình sử dụng hơn 1 năm rồi máy chạy vẫn mượt cảm ứng vân tay rất nhạy. Loa thì nghe nhạc khá hay và màn hình thì rất sắc nét. Hài lòng với sản phẩm này,5,8/6/2018,{SCREEN#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
6636,Toi đang sài dien thoai con 30% bin thi dem di sac tự nhiên hư màn hình khong mở lên đc. Nhung ại gọi lại vuốt đại vẫn nghe được. Khuyên  Không nên mua.,1,5 ngày trước,{BATTERY#Negative};{GENERAL#Negative};
6637,"Máy đẹp, cầm vừa tay, pin sử dụng khá lâu, chơi game mượt, camera tạm ổn. Nhìn chung, chất lượng phù hợp với giá tiền bỏ ra.",4,9/6/2020,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Neutral};
6638,Như con này lỗi thời gia đấy thì cao quá nếu như 15t mà mua con vivo x50cau hình cao hơn chải niệm mượt mà,1,2/8/2020,{OTHERS};
6639,Sản phẩm vsmart tốt trong tầm giá nhưng   Chỉ có sóng wf và sóng mạng hơi kém tí .,4,2/3/2020,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Positive};
6640,"Pin dùng rất lâu hết pin. Pin sạc nhanh, 
Điện thoại cảm biến vân tay nhanh, 
chơi game mượt mà.
Loa nghe nhạc to êm ko bị rè.
Chụp hình đẹp, tự động chỉnh sửa theo hình ảnh chụp.
Sản phẩm rất ok",5,28/05/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6641,Máy sử dụng được hơn một tháng thì bị lỗi không sạc được pin và máy nhanh hết pin,2,10/9/2019,{BATTERY#Negative};
6642,Máy bị lỗi phần mềm hay sao á đg xem phim trên wes thì bị thoát ra thi thoảng còn bị đơ nữa k biết máy này bảo hành mấy tháng nhỉ,1,10/5/2020,{PERFORMANCE#Negative};{OTHERS};
6643,Mình mới mua đc 1 tuần chơi game hay bị mất tiếng vậy là bị sao vậy mọi người ai biết chi mình với,5,1/10/2019,{FEATURES#Negative};
6644,Không còn gì để nói. Ngoại hình đẹp (black) cấu hình mạnh chiến mọi game. Vừa sạc vừa game không nóng máy. Pin tốt cam tốt. Vân tay lướt phát mở luôn.,5,11/4/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};
6645,Máy dùng rất tốt chơi game ko lag pin khoẻ cam ổn màn hình rất mượt nói chung với tầm giá này cấu hình như vậy là ngon rồi,5,8/4/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
6646,"Mới mua đc 4 ngày. Phải nói là Đúng nhu cầu, đúng tầm tiền. Mọi thứ thì quá ok ko có lăn tăn gì nữa.",5,13/07/2020,{PRICE#Positive};{GENERAL#Positive};
6647,Note 10+ là sản phẩm tuyệt vời còn gì ngoài sức tưởng tượng của tui nữa nó đẹp làm sao chỉ nhìn thôi đã làm tui mất hồn rồi nhưng tiết một điều là là là tui tui tui đang để dành tiền mua cây note 20untra há há há,5,15/08/2020,{DESIGN#Positive};{GENERAL#Positive};{OTHERS};
6648,Lỗi 1 xim ko nhận chua dùng dc 1 tháng.mua máy mới nhung ko dc bóc  hộp. Nhân viên lây cho 1 cái hộp  mở sẵn.máy cung dc dán decan đẹp.chac hang đổi trả  rep mới  lại bán,2,1 tuần trước,{FEATURES#Negative};{SER&ACC#Negative};
6649,"Máy chơi game mượt ko nóng pin trâu mọi thứ đều OK cam chụp tam được
 ổn trong tầm giá",5,16/01/2020,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};
6650,"sản phẩm đẹp đấy, nhưng chưa biết chất lượng như thế nào. Hàng siêu cấp này phải tương xứng với số tiền",5,18/03/2020,{DESIGN#Positive};{OTHERS};
6651,"Chơi max setting liên quân mượt 
Pin trâu Các tác vụ mượt 
Ủng hộ sản phẩm của người Việt",5,5 ngày trước,{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
6652,"Máy dùng mượt ,chơi game ko nóng máy, sạc nhanh ,camera chụp ok. Rất hài lòng khi mua sản phẩm này.",5,30/01/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6653,"Máy lác đơ lắm ạ ☹️
Xạc lại hay bị nóng máy 
Pin thì dùng tạm ổn 
Camera không sáng",2,28/01/2020,{CAMERA#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};
6654,điên thoại mới mua hôm qua.hôm nay sạc có lên được 83% pin ah.không thể lên được nữa.lâu lâu tự cúp nguồn.,3,6/3/2020,{BATTERY#Negative};{PERFORMANCE#Negative};
6655,Sp tốt ae nào đang phân vân giữa con xiaomi note 9s và còn realme 6 về hiệu năng chơi game  thì lên chọn con realme 6 nhé .  Nhiều ng mua xiaomi note 9s muốn đổi lắm lên các bạn đừng đâm đầu vào mua,4,2/6/2020,{GENERAL#Positive};{OTHERS};
6656,"Máy tốt,pin khá trâu,nhưng hơi tiếc là ko có cùng ốp hay kính cường lực.Máy này thù mình đánh giá tạm ổn trong tầm giá dưới 4 triệu",4,2/7/2020,{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Negative};
6657,"Tất cả mọi thứ đều ổn trừ những lúc bị tắt nguồn ra thôi. Mình mới mua đc gần tháng mà bị tắt nguồn liên tục. Đang chơi game cũng bị khởi động lại, rồi máy hay bị đơ ai có ý định mua nên xem xét lại",2,2/5/2020,{PERFORMANCE#Negative};{GENERAL#Positive};
6658,Bị lỗi cổng tai nghe. Ghim vào thì không nòi chuyện được. Chỉ nghe được khi để loa ngoài. Dù đã gửi bảo hành rồi nhưng vẫn không hết,1,15/07/2020,{DESIGN#Negative};
6659,"Vừa mua ở tgdd cây xăng số 4, thuận an bình dương, mới dùng 1 ngày thấy cũng ok, nhân Viên ok. Cần bổ sung dịch vụ mời kẹo, và nước uống như ở dmx là ok",5,2 tuần trước,{SER&ACC#Positive};
6660,"Sau 3 ngày sử dụng . mình có nhận xét sau đây.Máy kết nối mạng wifi cũng như mạng 3g,4g khá yếu, yếu hơn cả sony c4 máy cũ của mình. Lâu lâu có hiện tượng cảm ứng không được nhạy.--->>khá thất vọng.còn những yếu tố còn lại thì ổn",3,31/07/2019,{FEATURES#Negative};{GENERAL#Positive};{OTHERS};
6661,Mua lâu rồi chẳng nhớ nổi bao h nữa dùng vẫn ngon mỗi tội cái pin hoi tụt nhanh do mua thời gian dài không tránh khỏi chê mỗi cái camera trước gọi zalo thì nó kinh dị với cái nữa là cái khe cắm sim chỉ chơi dc 2 sim thì không có thẻ nhớ mà 1 sim với 1 thẻ nhớ thì bất tiện,5,2/8/2020,{CAMERA#Negative};{BATTERY#Negative};{DESIGN#Negative};{GENERAL#Positive};
6662,Mua sai lầm..sài hơn 1 tháng lỗi đứng màn hình 10s sau mới hoạt động.pin mau hết.tốc độ truy cập web chập hơn a10.,1,4 tuần trước,{BATTERY#Negative};{PERFORMANCE#Negative};
6663,"Khuyên mn k nên mua sp tệ, bắt sóng kém,  sử dụng lâu lâu bị đơ máy , mua dc 3 ngày giờ muốn đổi dòng máy khác",1,29/07/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
6664,"Sản phẩm rất sang trọng thiết kế đẹp, lướt wed chơi game rất mượt mà, cấu hình mạnh giao diện đẹp, camera xóa phông rất ok, sử dụng hơn 1năm mấy mà máy vẫn còn êm như mới và máy sử dụng rất ổn, rất thích pin sử dụng cũng rất lâu.",5,18/09/2018,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
6665,"Moi Mua về chơi hayday thì hay đứng máy tự động reset lại máy , ra tgdd nhiệt tình đổi cái khác về cũng bị mà nặng hơn nữa và nóng máy lắm , cái đầu chưa đổi thì ko nóng mát , ít đứng máy , h rất ức chế nhưng ko dám đem ra kt sợ đi bảo hành , ko bít tgdd kt ntn vây",3,8/1/2020,{PERFORMANCE#Negative};{OTHERS};
6666,"Trong tầm giá 3tr mua đc con máy này là quá ổn, pin trâu, nghe gọi, lướt fb, zalo khá thoải mái",5,17/11/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
6667,"Mới mua cảm thấy máy đẹp cầm chắc tay  nhưng camera thì không nét lắm, nói chung là ủng hộ hàng vn",5,7/8/2020,{CAMERA#Negative};{DESIGN#Positive};{SER&ACC#Positive};
